N,P,K,temperature,humidity,ph,NPK_Ratio,rainfall,Wind_Speed (m/s),Solar_Radiation (kWh/m²),Crop Variety Category,Y_Max,Soil_Quality,Crop_Yield
15,45,23,24.20422636,61.43378674,7.224193642,0.22058823529411764,46.0203959,3.2038201887889097,17.76635991854274,mothbeans,1.0,0,21.64212043933897
26,52,23,29.98835437,49.60384796,4.931890506,0.3466666666666667,52.92929636,3.257940760583529,18.02859394744142,mothbeans,1.0,0,20.476018819208164
20,45,16,29.93964907,54.61813464,4.626212446,0.32786885245901637,45.43669946,3.297448316188175,17.948068183870166,mothbeans,1.0,0,20.178218083472004
34,54,24,31.2119298,41.55934359,5.026003659,0.4358974358974359,68.80141783,3.145020086090096,17.872689751730647,mothbeans,1.0,0,20.624699605814385
19,51,25,26.80474415,48.23991436,3.5253661,0.25,43.87801983,3.089676523236008,17.977496729731353,mothbeans,1.0,0,19.770381144439828
29,41,21,31.49398069,62.84916863,8.86979671,0.46774193548387094,64.56807592,3.1057921675506126,18.141287828901167,mothbeans,1.0,0,20.293368556438907
20,50,22,30.99694676,46.42693735,9.406887533,0.2777777777777778,38.31597852,3.16127631665543,17.932405168626573,mothbeans,1.0,0,20.0177850161892
11,40,23,29.61253065,63.04749127,5.80428611,0.1746031746031746,50.1978269,3.174804476993272,17.939040601750758,mothbeans,1.0,0,22.04444597339932
15,54,15,29.97604322,57.03184356,8.35495812,0.21739130434782608,44.86052932,3.132997002155177,17.8682824531667,mothbeans,1.0,0,20.169974797607978
35,55,22,30.88883074,52.62696801,8.634929739,0.45454545454545453,55.51932414,3.080384942349933,17.829234106174248,mothbeans,1.0,0,20.236676805407964
9,59,25,30.39321309,60.16299493,7.699200949,0.10714285714285714,35.37493212,3.164384526027504,17.99725212477515,mothbeans,1.0,0,20.9501884720356
40,45,18,30.43683729,55.20522037,5.261285926,0.6349206349206349,30.92014047,3.22813927078632,17.828610160529838,mothbeans,1.0,0,20.992349085576866
35,38,19,25.32688786,63.18180319,9.112771682,0.6140350877192983,32.71129281,3.2694995553584794,17.921375166842665,mothbeans,1.0,0,19.81726779835565
14,58,17,30.53684308,59.96664731,4.605700542,0.18666666666666668,33.48919022,3.1542543034640906,17.866452798444215,mothbeans,1.0,0,20.207956551525324
40,55,18,30.38257873,40.5926071,7.115994051,0.547945205479452,47.95406479,3.1686968265605793,17.962116525695365,mothbeans,1.0,1,22.206067225173932
18,36,23,24.01825377,53.76623369,7.214078621,0.3050847457627119,35.03404425,3.1173267778901916,17.94758475364942,mothbeans,1.0,0,21.571859480567586
35,52,15,28.69841277,61.14754363,9.93509073,0.5223880597014925,65.67591794,3.206852691737445,18.017972537546516,mothbeans,1.0,0,20.04032201812484
4,59,22,29.33743412,49.00323081,8.914074888,0.04938271604938271,42.44054315,3.125153745355841,17.86321690323525,mothbeans,1.0,0,19.5219242447185
22,51,16,27.96583691,61.34900107,8.639586199,0.3283582089552239,70.10472076,3.267309390099043,17.88723104959139,mothbeans,1.0,0,20.04081329901016
33,47,17,24.86803974,48.27531965,8.621514073,0.515625,63.9187654,3.0314099595815116,17.816342171542495,mothbeans,1.0,0,19.73343620381376
2,51,17,25.87682261,45.96341933,5.838508699,0.029411764705882353,38.53254678,3.1740336415296766,17.869789217113116,mothbeans,1.0,0,20.89976997313428
16,51,21,31.01963639,49.97675220000001,3.532008668,0.2222222222222222,32.81296548,3.240107342694097,17.95194859242521,mothbeans,1.0,0,20.00527724369612
19,55,20,27.43329405,87.80507732,7.18530147,0.25333333333333335,54.73367631,3.228380060407173,17.98991740478526,mungbean,2.0,0,22.272816561501795
8,54,20,28.3340432,80.77275974,7.034214276,0.10810810810810811,38.7976407,3.4792999751729723,17.822002010702963,mungbean,2.0,0,22.38594318590126
36,55,20,27.01470397,84.34262707,6.635968697999999,0.48,55.296354,3.2449766112317135,18.00117913513129,mungbean,2.0,0,23.156196843516238
10,56,16,28.17432665,81.04554836,6.828187498999998,0.1388888888888889,36.35720652,3.1095911490907215,18.04978232900122,mungbean,2.0,0,22.76018130812213
22,56,17,29.87888063,87.32761241,6.89077995,0.3013698630136986,44.75215854,3.2004501840660153,17.955562033443094,mungbean,2.0,0,23.004943270511976
9,57,24,29.89232778,89.71503316,7.165121108999998,0.1111111111111111,42.99498978,3.0323719754282776,18.101898124376532,mungbean,2.0,0,22.366425135842775
34,59,23,28.56212158,83.24855855,6.935804256,0.4146341463414634,56.48265193,3.201936633845247,17.836839623210366,mungbean,2.0,0,22.89971383768153
31,51,25,27.53592929,85.57019009999998,7.196774236,0.40789473684210525,53.01899249,3.1266910030748467,17.789753072789583,mungbean,2.0,0,22.310428441299113
0,49,18,29.68361658,87.93598094,6.990095452,0.0,41.82490236,3.301535636330939,17.7363465182303,mungbean,2.0,0,19.9508168856308
21,39,20,28.14448546,82.1193047,7.064782137999999,0.3559322033898305,46.75690086,3.155042581315369,18.063822974269645,mungbean,2.0,0,22.510509689056697
28,35,22,29.53037621,86.73346018,7.156563094,0.49122807017543857,59.87232071,3.1983200171953983,17.97965510875613,mungbean,2.0,0,22.5005107097647
17,52,17,27.88352946,86.45147631,6.364967184,0.2463768115942029,44.64407105,3.1464408246344826,17.90866007602968,mungbean,2.0,0,23.117210149841092
24,42,23,28.22471276,82.35916228,6.428054409,0.36923076923076925,44.01206619,3.3838817439602558,17.94221540575271,mungbean,2.0,0,23.204560302219672
28,46,16,29.008124,84.96089355,6.664187809,0.45161290322580644,45.91011391,3.1778723321631315,17.801669638390887,mungbean,2.0,0,23.20615245346265
21,38,21,29.75538903,86.45193297,6.637677489,0.3559322033898305,37.54602719,3.393252313122843,18.15879374108241,mungbean,2.0,0,23.271965639458415
34,60,25,29.78416743,85.16906976,6.79385576,0.4,40.77872823,3.2914117849867495,17.927140661318248,mungbean,2.0,0,23.213518079091713
19,53,22,27.8640132,80.4513142,6.852884642999999,0.25333333333333335,42.83053902,3.2582032815084614,17.925158022581215,mungbean,2.0,0,22.872029122912515
31,58,15,27.11026483,84.96771717,7.121571293,0.4246575342465753,51.52617423,3.246869923506675,17.986795205510596,mungbean,2.0,0,22.373246562681196
19,35,24,27.11030369,83.64274107,6.883308033,0.3220338983050847,49.11964582,3.249376338596548,17.962319466294396,mungbean,2.0,0,22.79301267171033
24,53,17,28.95451232,89.07866095,6.421271178,0.34285714285714286,57.65901369,3.0172293508403616,17.93660694554864,mungbean,2.0,0,23.302834959549866
13,47,20,29.21780035,87.93724219,6.54450214,0.19402985074626866,43.1386631,3.1821082693598473,17.835171097576193,mungbean,2.0,0,23.22875182815533
31,53,16,28.7420098,85.81675947,6.452006451,0.4492753623188406,48.54598575,3.294512405893355,17.961365378834326,mungbean,2.0,0,23.27457137329112
28,45,23,29.65021184,80.29868321,6.489259136,0.4117647058823529,56.76278363,3.2051068904275124,18.102420992768227,mungbean,2.0,0,23.323156426554064
31,37,21,27.23924995,86.404241,6.713410626,0.5344827586206896,37.31236904,3.0694776240945654,18.048760547736222,mungbean,2.0,1,23.0802266348066
33,60,15,28.95172351,81.67085323,6.510840928,0.44,56.51103293,3.204756163717176,18.073537205784664,mungbean,2.0,0,23.259352283786335
34,45,21,28.18837136,82.60629652,6.2873801170000005,0.5151515151515151,37.01110438,3.380407160400472,17.863096975477607,mungbean,2.0,1,23.13039489071263
13,57,25,28.30041493,86.20681554,6.86308576,0.15853658536585366,50.47333854,3.3346857803283947,17.815258061094866,mungbean,2.0,0,22.906427529186328
33,57,17,27.89636126,88.71782287,6.78415271,0.44594594594594594,57.79863368,3.2037962078383195,17.90163985111076,mungbean,2.0,0,23.094078372501613
32,57,22,28.6899851,87.50436797,6.769415887999999,0.4050632911392405,44.56598352,3.3051415364807313,17.919791034349593,mungbean,2.0,0,23.17664375843409
23,59,25,27.826262300000003,88.73100226,6.320768488,0.27380952380952384,56.68833819,3.173345906738118,18.02363769496782,mungbean,2.0,0,23.213923312542548
35,41,18,28.70562673,81.59200689,6.705008503999999,0.5932203389830508,59.87065439,3.039609450092251,17.744972080149243,mungbean,2.0,1,23.159775738796156
6,48,24,28.6362812,84.61431076,6.790736339,0.08333333333333333,48.48319335,3.1175500099619673,18.067173575066786,mungbean,2.0,0,22.785028726849372
29,36,25,28.28511547,88.4393979,7.130278657000001,0.47540983606557374,48.56690235,3.3662854856257427,17.898417753262827,mungbean,2.0,0,22.504124260760094
4,36,22,27.60887393,86.13316408,7.012740397000001,0.06896551724137931,43.80041104,3.1825973005919925,17.871530436125983,mungbean,2.0,0,22.15780372467993
10,59,22,28.60901145,86.99495766,7.1556850160000005,0.12345679012345678,36.94616965,3.185658210837421,17.813008105594708,mungbean,2.0,0,22.28516137420482
14,48,21,29.24598976,84.80084105,6.991242362,0.2028985507246377,53.43228915,3.1800127891474346,17.74873287593415,mungbean,2.0,0,22.720173335836424
8,50,21,28.62911222,89.11480590000002,6.218923893,0.11267605633802817,50.49913241,3.4004102677322234,17.996535601516918,mungbean,2.0,0,22.92474871234166
20,40,15,29.57329479,88.07505524,7.199495367999999,0.36363636363636365,45.04467075,3.372592500311129,17.921550339839566,mungbean,2.0,0,22.323387671410998
36,43,22,27.82684262,87.16679147,6.3898821660000005,0.5538461538461539,58.37249772,3.431874632119736,17.78522245314662,mungbean,2.0,1,23.256145698679063
14,57,15,29.8757015,83.14796296,6.623438282,0.19444444444444445,40.12044158,3.1940920877349175,17.784710665914364,mungbean,2.0,0,23.169609917837334
11,60,23,27.33684386,88.50229102,7.033012777000001,0.13253012048192772,51.09802625,3.2395590576496325,17.880640073191714,mungbean,2.0,0,22.516693846696967
10,59,15,29.83040388,89.30428305,6.32400451,0.13513513513513514,58.86687093,3.0583323538328435,18.081120695649666,mungbean,2.0,0,23.138242100364863
7,60,25,28.2753171,82.76020821,6.397636709,0.08235294117647059,56.04995423,3.3576900513867503,17.888259407984364,mungbean,2.0,0,22.98542239200938
2,47,15,29.86860065,85.99127934,6.401455706,0.03225806451612903,58.41394143,3.093218653648129,17.763904247808913,mungbean,2.0,0,22.416590759408393
20,45,22,29.5888162,89.9939693,6.904587016,0.29850746268656714,54.96121262,3.2316741651511856,17.88964423671213,mungbean,2.0,0,23.01017369127001
2,39,15,28.07219563,82.9116472,6.478557136,0.037037037037037035,49.61865305,3.1002663560116384,17.88694618614596,mungbean,2.0,0,22.26851912322835
27,40,24,27.84026517,89.99615558,7.063022095,0.421875,52.84626009,3.151109926101053,17.644529878826567,mungbean,2.0,0,22.63114654279727
35,48,15,27.10818093,87.45126690000002,6.981758362000001,0.5555555555555556,55.03723979,3.126270365669953,17.908789056468944,mungbean,2.0,1,22.684737885121187
4,59,25,27.68515114,81.94268594,6.227134139,0.047619047619047616,54.62243308,3.149209082707341,17.89112509009986,mungbean,2.0,0,22.564641099128792
1,48,24,29.34594634,85.60472562,6.232836962,0.013888888888888888,59.03629954,3.156084338460025,17.983839179602068,mungbean,2.0,0,21.807690463949815
36,43,21,28.36319404,84.8593608,7.140437859,0.5625,52.93031105,3.1551697292824152,18.09911415261526,mungbean,2.0,1,22.466065957155543
11,46,24,27.65280218,89.80650642,6.459252023,0.15714285714285714,56.52558045,3.2933299999529533,18.0268750460755,mungbean,2.0,0,23.139519410291832
34,47,19,27.31372793,85.44815232,6.568795403999999,0.5151515151515151,53.15223123,3.0995103294686706,17.887329674065242,mungbean,2.0,1,23.19817875426375
21,44,18,27.06909959,86.89934108,7.12851089,0.3387096774193548,50.46746116,3.2320507514763093,17.803565952246558,mungbean,2.0,0,22.34494575998106
17,58,20,28.06642822,85.91625451,6.42937879,0.21794871794871795,39.23831035,3.3317925240054787,18.17155452344571,mungbean,2.0,0,23.177950322839187
25,40,21,27.73329078,81.13903037,6.248900919,0.4098360655737705,44.17580911,3.1586769723235832,17.920140386522174,mungbean,2.0,0,23.01638901125941
2,38,18,27.53632932,89.92908171,6.619891497999999,0.03571428571428571,45.48591922,3.1382047197001626,17.91561147231202,mungbean,2.0,0,22.29276072186927
9,48,20,29.66461594,84.28187572,6.377568542000001,0.1323529411764706,56.09542002,3.1869441462568977,17.911806034409725,mungbean,2.0,0,23.118413747997927
37,49,25,29.914544300000006,85.85384444,6.415459592,0.5,41.39081525,3.327969129610994,17.93402701919751,mungbean,2.0,1,23.404580292244397
36,38,15,28.36363858,87.59810657,6.3206620120000006,0.6792452830188679,57.99524359,3.2294073718702587,17.899782501928332,mungbean,2.0,1,23.185164075320213
40,58,15,29.46416042,87.60890009,6.978400282000001,0.547945205479452,43.15411472,3.156875179314163,17.856852342432703,mungbean,2.0,1,22.86330288655885
30,44,16,29.73013036,82.89166381,6.442335592999999,0.5,50.91511275,3.2583842738937268,17.859532648996687,mungbean,2.0,1,23.29622987337741
1,59,23,27.46852989,87.17649,7.184398832,0.012195121951219513,43.78420984,3.0997673937912804,17.910943216099124,mungbean,2.0,0,20.93255212607876
9,48,22,27.77076285,87.09979549,6.402926221,0.12857142857142856,49.50812624,3.2781325598192175,17.85987606600735,mungbean,2.0,0,23.039371755292876
14,41,17,29.12939524,88.48312598,7.085982325,0.2413793103448276,36.45012824,3.2508573395450995,17.84293396485301,mungbean,2.0,0,22.49910693171404
35,52,19,27.10606808,89.89593328,6.698574085,0.49295774647887325,37.45680611,3.1792157616610344,17.924861565889916,mungbean,2.0,0,23.138905358140303
31,48,17,28.88078945,86.94206817,6.594739424,0.47692307692307695,53.79732545,3.1261380289301997,17.88872082137864,mungbean,2.0,0,23.288018670827686
4,41,20,28.14720892,83.8001509,6.647965508,0.06557377049180328,37.44800463,3.121328516546577,18.064617841978993,mungbean,2.0,0,22.666463769220858
30,37,25,29.89129144,80.14487166,7.120032489,0.4838709677419355,54.7960127,3.2634783424095137,17.649121562281422,mungbean,2.0,0,22.5604714833832
9,35,20,27.41503453,80.98004661,6.91380932,0.16363636363636364,40.53173216,3.332894659023829,18.023369228312973,mungbean,2.0,0,22.55527628227247
20,41,20,29.27308605,89.4875022,7.073048264,0.32786885245901637,50.9246554,3.146265834072043,18.038827062370487,mungbean,2.0,0,22.64392729797492
37,50,23,29.65296893,88.48587386,6.5304707,0.5068493150684932,56.01913159,3.2558352791300713,17.70687951987991,mungbean,2.0,1,23.433704767832488
34,35,21,28.44524991,82.67639542,6.684381357,0.6071428571428571,58.18713162,3.0012939069147158,17.87994978371269,mungbean,2.0,1,23.177520498588777
14,37,15,27.96235681,83.97586797,6.581351374,0.2692307692307692,48.9366954,3.151534835709203,17.877074456521147,mungbean,2.0,0,23.052642871681908
23,39,22,29.25649321,81.97952224,6.86483915,0.3770491803278688,42.02483277,3.2068907154878326,17.773467373648945,mungbean,2.0,0,22.96791983394055
5,45,21,28.36291385,88.00989267,6.487124217000001,0.07575757575757576,43.05130077,3.1190282670767395,17.836436874361638,mungbean,2.0,0,22.89428816778214
22,37,20,27.62749466,86.49366929,6.605733067999999,0.38596491228070173,39.26137642,3.116345971295963,17.803160958574143,mungbean,2.0,0,23.147036201391753
40,51,17,28.66086349,86.12194568,6.860602782000001,0.5882352941176471,50.01534317,3.143218653128034,18.08944558746309,mungbean,2.0,1,23.017308415433682
27,56,20,29.2114218,87.11497805,6.41874299,0.35526315789473684,51.53848218,3.23921588160756,18.007786382435473,mungbean,2.0,0,23.3345536473566
31,40,22,29.40889385,86.16063492,6.365513634,0.5,53.35486977,3.1912637069342855,18.041374052620142,mungbean,2.0,1,23.31807103965268
38,36,21,28.02952623,84.8845732,6.5563729660000005,0.6666666666666666,36.12042927,2.986173485442426,17.98638574952505,mungbean,2.0,1,23.23034122357722
6,37,17,28.08657178,80.35005927,6.760694227999999,0.1111111111111111,38.14476781,2.997926593511416,17.801313365999004,mungbean,2.0,0,22.664749175938756
6,47,18,29.16174608,80.28038146,6.715276662999999,0.09230769230769231,40.16545979,3.1493100909892053,17.861766516492747,mungbean,2.0,0,22.8132884956892
24,44,17,29.8596912,80.03499648,6.666380512000001,0.39344262295081966,50.66487502,3.255765267380278,17.96315599924352,mungbean,2.0,0,23.20604629219133
25,59,19,29.06631494,83.6869203,6.626629798,0.32051282051282054,43.95183726,2.9352461245023993,17.79200576223153,mungbean,2.0,0,23.248692877005716
32,56,21,27.38538997,88.66663953,6.702772465,0.4155844155844156,58.29933073,3.1600235911597596,17.985518386137965,mungbean,2.0,0,23.173477758089966
8,45,18,27.93034941,85.42058715,7.011030515,0.12698412698412698,43.25095608,3.1573718231231807,17.890186003304912,mungbean,2.0,0,22.4307995145001
19,39,17,29.2808618,81.8009244,6.890156495,0.3392857142857143,44.47427436,3.3488303865957674,17.876736462365766,mungbean,2.0,0,22.869335497349645
39,37,15,28.9973145,83.78911515,6.821747052,0.75,59.84499208,3.1714944276036365,17.985314539941076,mungbean,2.0,1,23.036312950357857
33,37,19,27.92678579,86.5543196,7.183189922,0.5892857142857143,43.4826194,3.248295507249016,17.95864487426933,mungbean,2.0,1,22.318424659818
26,54,17,28.5474135,88.9570454,6.27258822,0.36619718309859156,49.4897245,3.224122322783669,17.878121926538817,mungbean,2.0,0,23.17374824856148
21,51,15,29.36488409,89.1886954,6.679127482,0.3181818181818182,48.30159325,2.9969399607942027,18.03015152345715,mungbean,2.0,0,23.224862938713066
22,54,20,28.56149805,83.63802195,6.689825155,0.2972972972972973,41.013132,3.2868173304380965,17.806112210360734,mungbean,2.0,0,23.15234078939829
29,45,16,28.43683487,87.91332682,6.583381939,0.47540983606557374,43.12063289,3.2315362593205514,17.97581210381515,mungbean,2.0,0,23.242464538690363
4,40,21,28.79728147,80.45744422,6.725551062,0.06557377049180328,44.30070517,3.260823472742382,17.973528668917563,mungbean,2.0,0,22.62511861360376
10,37,22,28.7275267,89.12760359,7.069747813999999,0.1694915254237288,58.52974279,3.6026203794185556,17.883263899189327,mungbean,2.0,0,22.491255516545547
4,44,19,27.95639663,83.52706038,6.921993877999999,0.06349206349206349,43.25726752,3.0015853148250637,17.94683184534494,mungbean,2.0,0,22.317484928999384
20,45,17,28.17458662,83.69659318,6.770955317,0.3225806451612903,37.2464655,3.382466273751034,17.789107185482194,mungbean,2.0,0,22.990171073998496
23,45,23,28.77653519,86.69133979,6.983130466,0.3382352941176471,56.12443206,3.181251856834887,18.006621245041416,mungbean,2.0,0,22.807456380554882
